,open,open close,close,area,address,name,mub,b_day,franchise,size,addr,영업상태
6183,2017-07-06,1,2022-12-02,60.49,달서구,송현다방,2,1975,2,3,2,영업
6184,2017-07-06,1,2022-12-02,36.2,달서구,커피유,2,1975,2,2,2,영업
6185,2017-07-13,1,2022-12-02,30.5,달서구,칼린(Callin),2,1968,2,2,2,영업
6186,2018-07-19,1,2022-12-02,23.18,달서구,못난이꽈배기성서점,2,1597,1,1,2,영업
6187,2018-03-07,1,2022-12-02,3.56,달서구,씨유상인낙원,2,1731,2,1,2,영업
6188,2018-03-12,1,2022-12-02,267.77,달서구,주식회사 대갑,2,1726,2,4,2,영업
6189,2018-03-15,1,2022-12-02,44.33,달서구,에그몬이마트월배점,2,1723,1,2,2,영업
6190,2018-03-16,1,2022-12-02,3.43,달서구,커피홀리스앤편의점,2,1722,1,1,2,영업
6191,2018-03-16,1,2022-12-02,40.44,달서구,도트,2,1722,2,2,2,영업
6192,2018-03-20,1,2022-12-02,57.52,달서구,엘아르카레푸스진천점,2,1718,1,3,2,영업
6193,2018-03-23,1,2022-12-02,3.8,달서구,세븐일레븐대구계명문화대점,2,1715,1,1,2,영업
6194,2018-03-28,1,2022-12-02,58.55,달서구,블루빈,2,1710,2,3,2,영업
6195,2018-04-19,1,2022-12-02,114.84,달서구,사막의 오아시스 Oasis of desert,2,1688,2,4,2,영업
6196,2018-03-29,1,2022-12-02,23.1,달서구,올리브,2,1709,2,1,2,영업
6197,2018-04-02,1,2022-12-02,53.43,달서구,공감,2,1705,2,3,2,영업
6198,2018-04-02,1,2022-12-02,9.92,달서구,빽툰만화,2,1705,2,1,2,영업
6199,2018-04-18,1,2022-12-02,61.7,달서구,푸디노,2,1689,2,3,2,영업
6200,2018-04-11,1,2022-12-02,72.45,달서구,뉴우분투,2,1696,2,3,2,영업
6201,2018-04-13,1,2022-12-02,35.22,달서구,써밋,2,1694,2,2,2,영업
6202,2018-04-17,1,2022-12-02,81.75,달서구,다시태어나다,2,1690,2,3,2,영업
6203,2018-04-20,1,2022-12-02,52.82,달서구,미루,2,1687,2,3,2,영업
6204,2018-04-23,1,2022-12-02,3.52,달서구,지에스(GS)25호산센타점,2,1684,1,1,2,영업
6205,2018-04-24,1,2022-12-02,28.51,달서구,상원로101,2,1683,2,2,2,영업
6206,2018-04-25,1,2022-12-02,42.34,달서구,공차(대구이월드점),2,1682,1,2,2,영업
6207,2018-04-30,1,2022-12-02,82.26,달서구,다복커피,2,1677,2,4,2,영업
6208,2018-05-02,1,2022-12-02,38.29,달서구,유고(UGO),2,1675,2,2,2,영업
6209,2017-06-12,1,2022-12-02,277.1,달서구,투썸플레이스대구진천아이팜메디타워점,1,1999,1,4,2,영업
6210,2017-05-26,1,2022-12-02,28.1,달서구,티그레(Tigre),2,2016,2,1,2,영업
6211,2017-06-27,1,2022-12-02,58.8,달서구,달콤한커피소소한일상,2,1984,2,3,2,영업
6212,2017-07-21,1,2022-12-02,63.6,달서구,위치커피두류점,2,1960,1,3,2,영업
6213,2017-07-24,1,2022-12-02,50.4,달서구,"오후 세 시,",2,1957,2,3,2,영업
6214,2018-07-16,1,2022-12-02,140.94,달서구,달보드레,2,1600,2,4,2,영업
6215,2018-07-17,1,2022-12-02,0.0,달서구,오월:애,2,1599,2,,2,영업
6216,2017-12-08,1,2022-12-02,26.5,달서구,휩스(WHiPS),2,1820,2,1,2,영업
6217,2017-12-13,1,2022-12-02,35.7,달서구,마시그래이강창역점,2,1815,1,2,2,영업
6218,2017-12-13,1,2022-12-02,46.8,달서구,헬로방방월성,2,1815,2,3,2,영업
6219,2017-12-18,1,2022-12-02,49.1,달서구,소나무갤러리,2,1810,2,3,2,영업
6220,2017-12-18,1,2022-12-02,45.3,달서구,콤마,2,1810,2,2,2,영업
6221,2017-12-26,1,2022-12-02,17.2,달서구,포르테커피,2,1802,2,1,2,영업
6222,2017-05-15,1,2022-12-02,114.8,달서구,이디야커피대구송현점,2,2027,1,4,2,영업
6223,2017-05-17,1,2022-12-02,83.9,달서구,일삼이(132)에비뉴,2,2025,2,4,2,영업
6224,2017-05-18,1,2022-12-02,30.1,달서구,아이스크림&커피샵(#),2,2024,2,2,2,영업
6225,2017-05-22,1,2022-12-02,371.2,달서구,핸즈커피 성당점,1,2020,1,4,2,영업
6226,2018-01-08,1,2022-12-02,13.2,달서구,드롭탑대구이월드점,2,1789,1,1,2,영업
6227,2018-01-15,1,2022-12-02,60.34,달서구,센트99(Scent 99),2,1782,2,3,2,영업
6228,2017-05-30,1,2022-12-02,15.0,달서구,영자클럽두류점,2,2012,1,1,2,영업
6229,2017-06-05,1,2022-12-02,42.0,달서구,블라인드멜론-졸리루어점,2,2006,1,2,2,영업
6230,2017-06-12,1,2022-12-02,14.0,달서구,팔팔커피,2,1999,2,1,2,영업
6231,2017-06-14,1,2022-12-02,58.0,달서구,할리스커피 대구이월드점,2,1997,1,3,2,영업
6232,2017-06-19,1,2022-12-02,40.3,달서구,커피세이,2,1992,2,2,2,영업
6233,2017-06-20,1,2022-12-02,21.6,달서구,락슈가(ROCK SUGAR),2,1991,2,1,2,영업
6234,2017-08-08,1,2022-12-02,25.9,달서구,감성커피도원점,2,1942,1,1,2,영업
6235,2017-08-09,1,2022-12-02,14.0,달서구,캣월드,2,1941,2,1,2,영업
6236,2017-08-16,1,2022-12-02,56.1,달서구,송하요(SONGHAYO),2,1934,2,3,2,영업
6237,2017-06-26,1,2022-12-02,91.4,달서구,공차대구본리점,2,1985,1,4,2,영업
6238,2016-02-04,1,2022-12-02,9.1,달서구,참조은카페,2,2493,2,1,2,영업
6239,2016-02-22,1,2022-12-02,54.9,달서구,모모커피(momo coffee),2,2475,2,3,2,영업
6240,2016-02-23,1,2022-12-02,430.45,달서구,스타벅스커피 대구수목원점,1,2474,1,4,2,영업
6241,2016-02-26,1,2022-12-02,33.41,달서구,빽다방 대구진천역점,2,2471,1,2,2,영업
6242,2016-03-02,1,2022-12-02,30.1,달서구,별들의다방 상인점,2,2466,1,2,2,영업
6243,2016-04-20,1,2022-12-02,28.3,달서구,커피왕 대구용산점,2,2417,1,1,2,영업
6244,2016-04-01,1,2022-12-02,15.95,달서구,요이파이브(YOI5),2,2436,2,1,2,영업
6245,2016-05-12,1,2022-12-02,36.0,달서구,빌리브라운(BILLY BROWN),2,2395,2,2,2,영업
6246,2016-05-13,1,2022-12-02,22.6,달서구,카페트레블,2,2394,2,1,2,영업
6247,2017-02-08,1,2022-12-02,30.2,달서구,파이데이아북스(PAIDEIABOOKS),2,2123,2,2,2,영업
6248,2016-12-27,1,2022-12-02,82.7,달서구,바니,2,2166,2,4,2,영업
6249,2016-12-28,1,2022-12-02,8.4,달서구,일상토스트,2,2165,2,1,2,영업
6250,2015-12-17,1,2022-12-02,61.15,달서구,Blue Benaco(블루베나코),2,2542,2,3,2,영업
6251,2016-01-19,1,2022-12-02,39.9,달서구,마시그래이,2,2509,2,2,2,영업
6252,2016-04-05,1,2022-12-02,111.8,달서구,도피오커피 대구학생문화센터점,2,2432,1,4,2,영업
6253,2016-05-09,1,2022-12-02,93.6,달서구,꽃개,2,2398,2,4,2,영업
6254,2017-02-24,1,2022-12-02,34.5,달서구,달자네커피,2,2107,2,2,2,영업
6255,2017-02-27,1,2022-12-02,62.8,달서구,피자헛대구성당점,2,2104,1,3,2,영업
6256,2017-03-03,1,2022-12-02,49.2,달서구,모꼬지(mokozi),2,2100,2,3,2,영업
6257,2016-03-08,1,2022-12-02,31.4,달서구,커피앤콩,2,2460,2,2,2,영업
6258,2016-03-15,1,2022-12-02,10.8,달서구,삼우스크린골프,2,2453,2,1,2,영업
6259,2018-06-29,1,2022-12-02,14.03,달서구,(주)짱죽 이마트월배점,2,1617,1,1,2,영업
6260,2018-07-10,1,2022-12-02,44.85,달서구,커피랑도서관,2,1606,2,2,2,영업
6261,2017-12-08,1,2022-12-02,19.7,달서구,복고다방,2,1820,2,1,2,영업
6262,2018-01-08,1,2022-12-02,53.5,달서구,라포(RAPPORT),2,1789,2,3,2,영업
6263,2018-06-26,1,2022-12-02,52.08,달서구,마시그래이 이곡점,2,1620,1,3,2,영업
6264,2018-06-26,1,2022-12-02,3.2,달서구,지에스(GS)25성서용산,2,1620,2,1,2,영업
6265,2015-10-07,1,2022-12-02,110.8,달서구,디어마이도그,2,2613,2,4,2,영업
6266,2015-10-15,1,2022-12-02,44.0,달서구,고양이랑 카페놀이,2,2605,2,2,2,영업
6267,2015-10-19,1,2022-12-02,23.85,달서구,봄봄 용산점,2,2601,1,1,2,영업
6268,2015-10-21,1,2022-12-02,32.5,달서구,더킹,2,2599,2,2,2,영업
6269,2015-10-26,1,2022-12-02,39.7,달서구,꾸떼베이킹,2,2594,2,2,2,영업
6270,2018-06-26,1,2022-12-02,258.9,달서구,스타벅스대구죽전역점,2,1620,1,4,2,영업
6271,2017-01-25,1,2022-12-02,30.0,달서구,킹콩쥬스엔커피감삼점,2,2137,1,2,2,영업
6272,2015-11-09,1,2022-12-02,86.85,달서구,일로일로커피(1ro1ro coffee),2,2580,2,4,2,영업
6273,2015-11-23,1,2022-12-02,26.9,달서구,카보드(Kabod),2,2566,2,1,2,영업
6274,2015-11-23,1,2022-12-02,32.5,달서구,더카페 상인점,2,2566,1,2,2,영업
6275,2017-01-03,1,2022-12-02,59.2,달서구,유진다방,2,2159,2,3,2,영업
6276,2015-11-18,1,2022-12-02,333.55,달서구,스타벅스대구성서IC DT점,1,2571,1,4,2,영업
6277,2015-11-19,1,2022-12-02,186.3,달서구,카페라테라스,2,2570,2,4,2,영업
6278,2016-12-20,1,2022-12-02,280.5,달서구,스타벅스커피 대구월성점,1,2173,1,4,2,영업
6279,2015-12-07,1,2022-12-02,166.43,달서구,나인엣지베이커리,2,2552,2,4,2,영업
6280,2015-11-02,1,2022-12-02,28.35,달서구,별빛이내린다,2,2587,2,1,2,영업
6281,2016-01-06,1,2022-12-02,39.59,달서구,달콩카페,2,2522,2,2,2,영업
6282,2016-01-08,1,2022-12-02,93.3,달서구,소나무와지혜카페,2,2520,2,4,2,영업
6283,2016-04-15,1,2022-12-02,43.5,달서구,몬스터커피신월성점,2,2422,1,2,2,영업
6284,2017-01-06,1,2022-12-02,45.9,달서구,쓰담쓰담,2,2156,2,2,2,영업
6285,2017-01-09,1,2022-12-02,12.0,달서구,빵드밀,2,2153,2,1,2,영업
6286,2017-01-16,1,2022-12-02,17.1,달서구,공차대구월배점,2,2146,1,1,2,영업
6287,2017-01-24,1,2022-12-02,61.2,달서구,마시자커피(MASIZA COFFEE),2,2138,2,3,2,영업
6288,2017-01-24,1,2022-12-02,15.9,달서구,아이갓에브리씽(I got everything),2,2138,2,1,2,영업
6289,2016-12-23,1,2022-12-02,77.9,달서구,다올,2,2170,2,3,2,영업
6290,2017-02-21,1,2022-12-02,70.8,달서구,나르커피,2,2110,2,3,2,영업
6291,2015-11-06,1,2022-12-02,129.0,달서구,셀돔(CELL DORM),1,2583,2,4,2,영업
6292,2015-12-31,1,2022-12-02,36.2,달서구,코시롱가,2,2528,2,2,2,영업
6293,2015-11-24,1,2022-12-02,154.2,달서구,이디야커피 진천점,2,2565,1,4,2,영업
6294,2015-11-24,1,2022-12-02,60.5,달서구,칠분의이(2/7),2,2565,2,3,2,영업
6295,2019-03-11,1,2022-12-02,36.62,달서구,메가엠지씨커피대구죽전역점,2,1362,1,2,2,영업
6296,2019-02-18,1,2022-12-02,45.34,달서구,"오늘도,통통",2,1383,2,2,2,영업
6297,2019-03-18,1,2022-12-02,74.5,달서구,만랩커피대구죽전역점,2,1355,1,3,2,영업
6298,2019-03-18,1,2022-12-02,74.05,달서구,커피명가롯데상인점,2,1355,1,3,2,영업
6299,2019-04-03,1,2022-12-02,29.96,달서구,커피오삼,2,1339,2,2,2,영업
6300,2019-05-24,1,2022-12-02,33.45,달서구,봄봄죽전점,2,1288,1,2,2,영업
6301,2019-05-03,1,2022-12-02,51.59,달서구,메가엠지씨커피대구신월성점,2,1309,1,3,2,영업
6302,2019-04-29,1,2022-12-02,30.06,달서구,아마스빈버블티(상인점),2,1313,1,2,2,영업
6303,2019-04-22,1,2022-12-02,41.5,달서구,봄봄월촌점,2,1320,1,2,2,영업
6304,2019-04-17,1,2022-12-02,16.45,달서구,대구성서경찰서복지회,2,1325,2,1,2,영업
6305,2019-05-13,1,2022-12-02,47.85,달서구,천사1004,2,1299,2,3,2,영업
6306,2019-06-20,1,2022-12-02,96.03,달서구,베리베리,2,1261,2,4,2,영업
6307,2019-06-05,1,2022-12-02,110.0,달서구,캐슬앤틱,2,1276,2,4,2,영업
6308,2018-09-10,1,2022-12-02,0.0,달서구,문작가의카페,2,1544,2,,2,영업
6309,2019-06-17,1,2022-12-02,296.2,달서구,스타벅스계명대동산병원,2,1264,2,4,2,영업
6310,2019-01-09,1,2022-12-02,40.34,달서구,멜라이드(성서계대점),2,1423,1,2,2,영업
6311,2006-02-03,1,2022-12-02,60.91,달서구,셀렉토커피,2,6146,2,3,2,영업
6312,2007-05-17,1,2022-12-02,5.88,달서구,모캄보,2,5678,2,1,2,영업
6313,2007-08-24,1,2022-12-02,119.81,달서구,베스킨라빈스 대구용산점,2,5579,1,4,2,영업
6314,2006-04-26,1,2022-12-02,494.2,달서구,엔제리너스 계명대점,1,6064,1,4,2,영업
6315,2007-09-11,1,2022-12-02,45.92,달서구,잇츠(It'z),2,5561,2,2,2,영업
6316,2007-11-14,1,2022-12-02,167.96,달서구,테라(Terra),1,5497,2,4,2,영업
6317,2010-08-30,1,2022-12-02,50.32,달서구,핫도그유(U)커피,2,4477,2,3,2,영업
6318,2012-06-22,1,2022-12-02,35.11,달서구,읍천리감삼점,2,3815,1,2,2,영업
6319,2012-06-22,1,2022-12-02,231.52,달서구,엔젤리너스 호림점,1,3815,1,4,2,영업
6320,2012-07-06,1,2022-12-02,33.32,달서구,틔움,2,3801,2,2,2,영업
6321,2012-10-26,1,2022-12-02,2.4,달서구,씨유 대구월드마크점,2,3689,1,1,2,영업
6322,2014-07-25,1,2022-12-02,209.26,달서구,빈즈드랍,2,3052,2,4,2,영업
6323,2013-01-04,1,2022-12-02,62.54,달서구,라임라잇(LIMELIGHT),2,3619,2,3,2,영업
6324,2000-12-12,1,2022-12-02,249.0,달서구,커피명가,2,8025,2,4,2,영업
6325,2018-11-22,1,2022-12-02,360.63,달서구,파스쿠찌대구월배역점,1,1471,1,4,2,영업
6326,2018-11-29,1,2022-12-02,23.7,달서구,커피&과일친구,2,1464,2,1,2,영업
6327,2018-12-27,1,2022-12-02,0.0,달서구,코미짱의디저트가게,2,1436,2,,2,영업
6328,2019-01-29,1,2022-12-02,29.71,달서구,다빈,2,1403,2,2,2,영업
6329,2019-01-29,1,2022-12-02,52.17,달서구,콜린느,2,1403,2,3,2,영업
6330,2019-01-21,1,2022-12-02,24.75,달서구,쇼피스(Showpiece),2,1411,2,1,2,영업
6331,2019-01-30,1,2022-12-02,30.31,달서구,"작은숲,리틀포레스트",2,1402,2,2,2,영업
6332,2019-02-19,1,2022-12-02,72.24,달서구,마시찌롱,2,1382,2,3,2,영업
6333,2019-01-08,1,2022-12-02,23.41,달서구,아이구름,2,1424,2,1,2,영업
6334,2004-02-17,1,2022-12-02,12.8,달서구,롯데푸드(주)롯데백화점상인점(커피),2,6863,1,1,2,영업
6335,2003-12-16,1,2022-12-02,60.0,달서구,커피볶는집커피데이,2,6926,2,3,2,영업
6336,2004-07-22,1,2022-12-02,25.9,달서구,카페세라,2,6707,2,1,2,영업
6337,2004-09-30,1,2022-12-02,79.92,달서구,쓰리피엠(3pm),2,6637,2,3,2,영업
6338,2010-05-24,1,2022-12-02,450.07,달서구,푸른초장교회 북카페,2,4575,2,4,2,영업
6339,2009-07-08,1,2022-12-02,125.56,달서구,핸즈커피 이곡점,1,4895,1,4,2,영업
6340,2010-05-26,1,2022-12-02,24.0,달서구,카페아띠,2,4573,2,1,2,영업
6341,2009-07-24,1,2022-12-02,15.0,달서구,마시멜로,2,4879,2,1,2,영업
6342,2010-04-26,1,2022-12-02,27.2,달서구,다빈치 성서점,2,4603,1,1,2,영업
6343,2010-04-26,1,2022-12-02,28.2,달서구,다빈치커피감삼점,2,4603,1,1,2,영업
6344,2010-06-18,1,2022-12-02,21.15,달서구,캠토,2,4550,2,1,2,영업
6345,2010-06-23,1,2022-12-02,171.2,달서구,커피명가23,2,4545,2,4,2,영업
6346,2008-03-28,1,2022-12-02,262.54,달서구,스타벅스 대구계명대점,2,5362,1,4,2,영업
6347,2010-05-06,1,2022-12-02,28.64,달서구,아젤리아(Azalea),2,4593,2,2,2,영업
6348,2010-07-05,1,2022-12-02,40.88,달서구,몬스터커피,2,4533,2,2,2,영업
6349,2002-11-26,1,2022-12-02,16.91,달서구,이디야성서점,2,7311,1,1,2,영업
6350,2009-10-09,1,2022-12-02,23.4,달서구,커피 앤,2,4802,2,1,2,영업
6351,2010-01-08,1,2022-12-02,121.3,달서구,커피앤스마일(Coffee and Smile),2,4711,2,4,2,영업
6352,2010-03-23,1,2022-12-02,22.94,달서구,카페올,2,4637,2,1,2,영업
6353,2009-12-09,1,2022-12-02,21.0,달서구,블랙커피,2,4741,2,1,2,영업
6354,2009-12-16,1,2022-12-02,18.0,달서구,마사커피성당점,2,4734,1,1,2,영업
6355,2010-02-18,1,2022-12-02,70.1,달서구,매스커피 상인역점,2,4670,1,3,2,영업
6356,2010-12-20,1,2022-12-02,84.5,달서구,드롭탑 대구웨딩비엔나점,2,4365,1,4,2,영업
6357,2013-06-04,1,2022-12-02,142.12,달서구,카페드케냐(cafe de kenya),2,3468,2,4,2,영업
6358,2013-06-21,1,2022-12-02,153.88,달서구,체리빈커피 달서점,2,3451,1,4,2,영업
6359,2013-07-08,1,2022-12-02,90.75,달서구,이디야커피 대구상인점,2,3434,1,4,2,영업
6360,2013-07-18,1,2022-12-02,21.9,달서구,공차 홈플러스성서점,2,3424,1,1,2,영업
6361,2013-09-25,1,2022-12-02,24.2,달서구,버블앤(Bubble&),2,3355,2,1,2,영업
6362,2013-07-22,1,2022-12-02,91.72,달서구,커피플랜트,2,3420,2,4,2,영업
6363,2013-08-07,1,2022-12-02,16.4,달서구,펄커피(PEARL COFFEE),2,3404,2,1,2,영업
6364,2013-08-09,1,2022-12-02,106.07,달서구,올드인뉴(old in new),2,3402,2,4,2,영업
6365,2013-08-12,1,2022-12-02,17.4,달서구,델리코 성서점,2,3399,1,1,2,영업
6366,2013-10-04,1,2022-12-02,61.8,달서구,톱질,2,3346,2,3,2,영업
6367,2013-10-14,1,2022-12-02,18.0,달서구,구병원카페,2,3336,2,1,2,영업
6368,2013-08-27,1,2022-12-02,70.9,달서구,띵크어바웃커피,2,3384,2,3,2,영업
6369,2014-01-20,1,2022-12-02,77.0,달서구,커피체험관 루고,2,3238,2,3,2,영업
6370,2014-01-20,1,2022-12-02,74.52,달서구,포인포카페,2,3238,2,3,2,영업
6371,2014-01-20,1,2022-12-02,110.0,달서구,83 더 카페,2,3238,2,4,2,영업
6372,2014-03-03,1,2022-12-02,130.8,달서구,이디야커피 대구성서계명대점,2,3196,1,4,2,영업
6373,2014-02-06,1,2022-12-02,84.0,달서구,블루포트 계명대공학관점,2,3221,1,4,2,영업
6374,2012-07-13,1,2022-12-02,37.5,달서구,광고시대(오쌤커피),2,3794,2,2,2,영업
6375,2012-07-18,1,2022-12-02,38.9,달서구,카페(cafe)1003호,2,3789,2,2,2,영업
6376,2014-04-04,1,2022-12-02,23.67,달서구,커피이야기,2,3164,2,1,2,영업
6377,2012-08-06,1,2022-12-02,36.2,달서구,슬로우 터틀(Slow turtle),2,3770,2,2,2,영업
6378,2010-08-16,1,2022-12-02,86.22,달서구,코페아커피(coffea coffee),2,4491,2,4,2,영업
6379,2010-08-16,1,2022-12-02,32.2,달서구,베리앙쥬(Berry Ange),2,4491,2,2,2,영업
6380,2009-10-23,1,2022-12-02,17.8,달서구,커피나무,2,4788,2,1,2,영업
6381,2009-10-26,1,2022-12-02,117.7,달서구,탑클래스커피 상인점,2,4785,1,4,2,영업
6382,2014-09-04,1,2022-12-02,258.9,달서구,밥스딜라잇성서점,2,3011,1,4,2,영업
6383,2012-04-05,1,2022-12-02,78.77,달서구,커피바이트,2,3893,2,3,2,영업
6384,2011-05-09,1,2022-12-02,61.6,달서구,베로에스프레소,2,4225,2,3,2,영업
6385,2012-04-25,1,2022-12-02,47.96,달서구,송우,2,3873,2,3,2,영업
6386,2011-05-30,1,2022-12-02,69.0,달서구,카페더케냐,2,4204,2,3,2,영업
6387,2012-11-13,1,2022-12-02,20.67,달서구,23그램(g),2,3671,2,1,2,영업
6388,2012-11-29,1,2022-12-02,191.1,달서구,(주)다빈치 용산꿈에대화점,2,3655,1,4,2,영업
6389,2012-12-11,1,2022-12-02,177.7,달서구,피크니클,2,3643,2,4,2,영업
6390,2014-08-20,1,2022-12-02,40.54,달서구,블루포트계명대동영관점,2,3026,1,2,2,영업
6391,2014-08-22,1,2022-12-02,41.25,달서구,잇츠몬스터(It's monster),2,3024,2,2,2,영업
6392,2014-08-25,1,2022-12-02,32.0,달서구,마시그래이(성서계대정문점),2,3021,1,2,2,영업
6393,2014-09-11,1,2022-12-02,118.0,달서구,카페위(CafeWe)교육연수원점,2,3004,1,4,2,영업
6394,2014-09-12,1,2022-12-02,29.0,달서구,섬들(위드커피&나눔카페),2,3003,2,2,2,영업
6395,2009-06-08,1,2022-12-02,49.7,달서구,우리동네우분트,2,4925,2,3,2,영업
6396,2009-06-18,1,2022-12-02,58.8,달서구,바리스타비,2,4915,2,3,2,영업
6397,2014-07-14,1,2022-12-02,93.5,달서구,커피명가 담,2,3063,2,4,2,영업
6398,2014-07-16,1,2022-12-02,21.73,달서구,투데이로스팅커피 대곡점,2,3061,1,1,2,영업
6399,2014-09-12,1,2022-12-02,53.5,달서구,식스애비뉴(6th Avenue),2,3003,2,3,2,영업
6400,2014-09-16,1,2022-12-02,18.76,달서구,커피프렌드,2,2999,2,1,2,영업
6401,2014-09-18,1,2022-12-02,91.2,달서구,롤링핀대구상인점,2,2997,1,4,2,영업
6402,2014-10-01,1,2022-12-02,96.47,달서구,언더우드,1,2984,2,4,2,영업
6403,2013-03-20,1,2022-12-02,23.1,달서구,원두일생,2,3544,2,1,2,영업
6404,2013-05-22,1,2022-12-02,20.0,달서구,까페가비(gabi),2,3481,2,1,2,영업
6405,2013-07-11,1,2022-12-02,279.0,달서구,코페아커피 진천점,2,3431,1,4,2,영업
6406,2010-04-16,1,2022-12-02,103.12,달서구,커피앤번,2,4613,2,4,2,영업
6407,2010-04-29,1,2022-12-02,43.26,달서구,그레이스커피숍,2,4600,2,2,2,영업
6408,2011-03-07,1,2022-12-02,22.0,달서구,(주)카페베네,2,4288,2,1,2,영업
6409,2013-02-01,1,2022-12-02,39.96,달서구,휴빌리지원예커피미술심리교육상담센터,2,3591,2,2,2,영업
6410,2013-02-27,1,2022-12-02,27.56,달서구,카페온,2,3565,2,1,2,영업
6411,2013-04-24,1,2022-12-02,35.25,달서구,베제라 에스프레소,2,3509,2,2,2,영업
6412,2013-05-15,1,2022-12-02,59.9,달서구,커피위드쿠키,2,3488,2,3,2,영업
6413,2013-05-21,1,2022-12-02,308.32,달서구,투썸플레이스 대구상인점,1,3482,1,4,2,영업
6414,2013-10-01,1,2022-12-02,261.6,달서구,카페빈센트(Cafe Bean Scent),1,3349,2,4,2,영업
6415,2014-01-20,1,2022-12-02,175.0,달서구,카페 루고,2,3238,2,4,2,영업
6416,2010-11-26,1,2022-12-02,352.46,달서구,커피명가.아리아,2,4389,2,4,2,영업
6417,2011-01-12,1,2022-12-02,68.99,달서구,그라찌에계명대학교동산도서관점,2,4342,1,3,2,영업
6418,2012-01-16,1,2022-12-02,77.88,달서구,헬로우맘,2,3973,2,3,2,영업
6419,2011-09-20,1,2022-12-02,117.34,달서구,망고식스,2,4091,2,4,2,영업
6420,2010-12-17,1,2022-12-02,17.68,달서구,스타시옹,2,4368,2,1,2,영업
6421,2011-11-29,1,2022-12-02,285.0,달서구,엔제리너스 성당점,2,4021,1,4,2,영업
6422,2011-12-22,1,2022-12-02,479.24,달서구,엔제리너스대구광장점,2,3998,1,4,2,영업
6423,2012-02-22,1,2022-12-02,206.36,달서구,스타벅스 대구성서점,2,3936,1,4,2,영업
6424,2011-03-23,1,2022-12-02,24.82,달서구,커피1번가,2,4272,2,1,2,영업
6425,2011-08-30,1,2022-12-02,22.5,달서구,카페본(Cafe-Bon),2,4112,2,1,2,영업
6426,2011-08-31,1,2022-12-02,91.4,달서구,가또오프레즈,2,4111,2,4,2,영업
6427,2011-03-17,1,2022-12-02,79.31,달서구,커피 유,2,4278,2,3,2,영업
6428,2012-03-19,1,2022-12-02,184.81,달서구,행복카페,2,3910,2,4,2,영업
6429,2009-09-21,1,2022-12-02,47.53,달서구,스토리커피 대곡점,2,4820,1,3,2,영업
6430,2012-04-18,1,2022-12-02,25.5,달서구,지벳ZIBET,2,3880,2,1,2,영업
6431,2012-04-19,1,2022-12-02,52.0,달서구,떡보의하루,2,3879,2,3,2,영업
6432,2011-12-12,1,2022-12-02,306.95,달서구,파스쿠찌대구수목원,1,4008,2,4,2,영업
6433,2012-03-07,1,2022-12-02,251.03,달서구,투섬플레이스 대구성서점,2,3922,1,4,2,영업
6434,2012-03-23,1,2022-12-02,438.24,달서구,대성케미칼(주) 투썸플레이스,2,3906,2,4,2,영업
6435,2012-03-23,1,2022-12-02,307.6,달서구,코르코르커피이곡점,2,3906,1,4,2,영업
6436,2012-03-23,1,2022-12-02,381.7,달서구,내일카페,2,3906,2,4,2,영업
6437,2012-03-30,1,2022-12-02,32.96,달서구,두번째이야기,2,3899,2,2,2,영업
6438,2011-04-20,1,2022-12-02,178.54,달서구,테이블탑커피,2,4244,2,4,2,영업
6439,2012-05-03,1,2022-12-02,36.05,달서구,엔젤통신 월배점 & 커피톡,2,3865,1,2,2,영업
6440,2012-05-04,1,2022-12-02,40.18,달서구,동문카페,2,3864,2,2,2,영업
6441,2012-05-04,1,2022-12-02,52.12,달서구,파나쉬블랑,2,3864,2,3,2,영업
6442,2014-07-28,1,2022-12-02,59.5,달서구,식스에비뉴커피(6th Avenue COFFEE),2,3049,2,3,2,영업
6443,2014-08-28,1,2022-12-02,22.32,달서구,더벤티(The venti),2,3018,2,1,2,영업
6444,2014-08-28,1,2022-12-02,14.55,달서구,옥스커피(OX COFFEE),2,3018,2,1,2,영업
6445,2014-09-04,1,2022-12-02,10.5,달서구,비씨(BC)800,2,3011,2,1,2,영업
6446,2010-09-15,1,2022-12-02,36.0,달서구,나드리김밥 감삼점,2,4461,1,2,2,영업
6447,2010-10-11,1,2022-12-02,33.0,달서구,투데이로스팅커피,2,4435,2,2,2,영업
6448,2010-10-20,1,2022-12-02,33.0,달서구,루홀,2,4426,2,2,2,영업
6449,2011-07-20,1,2022-12-02,173.7,달서구,커피명가 수목원점,1,4153,1,4,2,영업
6450,2014-04-23,1,2022-12-02,98.0,달서구,달토,2,3145,2,4,2,영업
6451,2014-06-11,1,2022-12-02,62.0,달서구,화스플라워앤티,2,3096,2,3,2,영업
6452,2011-08-12,1,2022-12-02,67.79,달서구,마듀엘리바덴,2,4130,2,3,2,영업
6453,2010-08-31,1,2022-12-02,16.33,달서구,몬스터커피 상인점,2,4476,1,1,2,영업
6454,2012-09-17,1,2022-12-02,251.7,달서구,스타벅스대구서부정류장역점,2,3728,1,4,2,영업
6455,2014-06-30,1,2022-12-02,114.63,달서구,아마스빈,2,3077,2,4,2,영업
6456,2012-10-05,1,2022-12-02,9.0,달서구,수련,2,3710,2,1,2,영업
6457,2011-06-10,1,2022-12-02,33.5,달서구,커피온(CoffeeOn),2,4193,2,2,2,영업
